ms,value
20617,674
20628,674
20640,673
20652,674
20663,674
20675,674
20686,674
20697,674
20708,674
20721,674
20732,674
20743,674
20754,674
20766,673
20777,673
20789,674
20800,674
20812,674
20823,674
20834,674
20846,674
20858,674
20869,674
20880,674
20892,674
20903,674
20914,674
20926,674
20938,674
20949,674
20960,673
20971,673
20983,674
20995,674
21006,673
21018,673
21029,673
21040,673
21052,673
21064,674
21075,674
21086,674
21097,673
21109,674
21121,674
21132,674
21144,674
21155,673
21166,674
21177,674
21190,674
21201,674
21212,673
21223,673
21235,674
21246,673
21258,673
21269,674
21281,674
21292,674
21303,674
21315,673
21327,673
21338,674
21349,674
21361,674
21372,674
21384,674
21395,674
21407,674
21418,674
21429,673
21440,674
21453,673
21464,674
21475,674
21487,674
21498,674
21509,674
21521,674
21533,674
21544,674
21555,674
21566,673
21578,674
21590,673
21601,674
21612,674
21624,674
21635,674
21646,674
21659,674
21670,674
21681,674
21692,673
21704,674
21715,674
21727,674
21738,674
21750,674
21761,674
21772,674
21785,674
21796,674
21807,674
21818,674
21830,674
21841,674
21853,674
21864,673
21876,674
21887,673
21898,674
21909,674
21922,674
21933,673
21944,674
21956,673
21967,674
21978,673
21990,673
22002,673
22013,674
22024,673
22035,674
22047,673
22059,674
22070,674
22081,674
22093,673
22104,674
22116,673
22128,674
22139,674
22150,674
22161,673
22173,673
22185,673
22196,674
22207,674
22219,673
22230,674
22241,673
22254,673
22265,673
22276,673
22287,674
22299,674
22310,674
22322,673
22333,674
22345,674
22356,674
22367,673
22378,673
22391,673
22402,674
22413,673
22425,673
22436,673
22447,674
22459,673
22471,673
22482,674
22493,673
22504,674
22517,674
22528,673
22539,673
22550,674
22562,673
22573,674
22585,673
22597,674
22608,674
22619,673
22630,674
22642,674
22654,673
22665,674
22676,673
22688,674
22699,673
22710,674
22723,673
22734,674
22745,673
22756,674
22768,674
22779,674
22791,673
22802,673
22814,673
22825,674
22836,673
22848,674
22860,673
22871,673
22882,674
22894,673
22905,673
22917,674
22928,673
22940,674
22951,674
22962,673
22973,674
22986,673
22997,674
23008,674
23019,673
23031,673
23042,673
23054,673
23066,674
23077,673
23088,674
23099,673
23111,674
23123,673
23134,674
23145,673
23157,674
23168,673
23179,673
23192,673
23203,674
23214,674
23225,674
23237,673
23249,674
23260,674
23271,674
23283,674
23294,674
23305,673
23317,674
23329,674
23340,674
23351,673
23363,674
23374,674
23386,674
23397,673
23409,674
23420,674
23431,674
23442,674
23455,674
23466,673
23477,674
23488,674
23500,674
23511,674
23523,674
23535,674
23546,674
23557,674
23568,673
23581,674
23592,673
23603,674
23614,674
23626,674
23637,674
23649,673
23660,674
23672,673
23683,674
23694,674
23706,674
23718,674
23729,674
23740,673
23752,673
23763,674
23774,674
23786,673
23798,674
23809,674
23820,674
23832,673
23843,673
23855,674
23866,674
23878,673
23889,674
23900,674
23911,674
23924,673
23935,674
23946,674
